SNAP_DATE_DAY,NPS,total_count,delta_NPS_all,ml_anomaly_FILIAL_ID_significant,z_anomaly_FILIAL_ID_significant,anomaly_FILIAL_ID_significant,ml_anomaly_NETWORK_4G_SHARE_significant,z_anomaly_NETWORK_4G_SHARE_significant,anomaly_NETWORK_4G_SHARE_significant,ml_anomaly_NETWORK_DURATION_2G_significant,z_anomaly_NETWORK_DURATION_2G_significant,anomaly_NETWORK_DURATION_2G_significant,ml_anomaly_NETWORK_DURATION_4G_significant,z_anomaly_NETWORK_DURATION_4G_significant,anomaly_NETWORK_DURATION_4G_significant,ml_anomaly_NETWORK_OVERLOAD_significant,z_anomaly_NETWORK_OVERLOAD_significant,anomaly_NETWORK_OVERLOAD_significant,ml_anomaly_NETWORK_PROSTOI_significant,z_anomaly_NETWORK_PROSTOI_significant,anomaly_NETWORK_PROSTOI_significant,ml_anomaly_NETWORK_SPD_LOWER_THAN_2000_significant,z_anomaly_NETWORK_SPD_LOWER_THAN_2000_significant,anomaly_NETWORK_SPD_LOWER_THAN_2000_significant,ml_anomaly_NETWORK_SPEED_LTE_significant,z_anomaly_NETWORK_SPEED_LTE_significant,anomaly_NETWORK_SPEED_LTE_significant,ml_anomaly_NETWORK_SQI_DATA_significant,z_anomaly_NETWORK_SQI_DATA_significant,anomaly_NETWORK_SQI_DATA_significant,ml_anomaly_NETWORK_SQI_VOICE_significant,z_anomaly_NETWORK_SQI_VOICE_significant,anomaly_NETWORK_SQI_VOICE_significant,ml_anomaly_NETWORK_VOLTE_significant,z_anomaly_NETWORK_VOLTE_significant,anomaly_NETWORK_VOLTE_significant,ml_anomaly_NETWORK_VOWIFI_significant,z_anomaly_NETWORK_VOWIFI_significant,anomaly_NETWORK_VOWIFI_significant,ml_anomaly_PRODUCT_EVA_TYPE_significant,z_anomaly_PRODUCT_EVA_TYPE_significant,anomaly_PRODUCT_EVA_TYPE_significant,ml_anomaly_PRODUCT_GROUP_TARIFF_significant,z_anomaly_PRODUCT_GROUP_TARIFF_significant,anomaly_PRODUCT_GROUP_TARIFF_significant,ml_anomaly_PRODUCT_NAME_LINE_TP_significant,z_anomaly_PRODUCT_NAME_LINE_TP_significant,anomaly_PRODUCT_NAME_LINE_TP_significant,ml_anomaly_PRODUCT_PEREPLATY_significant,z_anomaly_PRODUCT_PEREPLATY_significant,anomaly_PRODUCT_PEREPLATY_significant,ml_anomaly_PRODUCT_TARIFF_CHANGE_significant,z_anomaly_PRODUCT_TARIFF_CHANGE_significant,anomaly_PRODUCT_TARIFF_CHANGE_significant,ml_anomaly_PROFILE_DEVICE_OS_significant,z_anomaly_PROFILE_DEVICE_OS_significant,anomaly_PROFILE_DEVICE_OS_significant,ml_anomaly_PROFILE_DEVICE_PRICE_significant,z_anomaly_PROFILE_DEVICE_PRICE_significant,anomaly_PROFILE_DEVICE_PRICE_significant,ml_anomaly_PROFILE_DEVICE_TYPE_significant,z_anomaly_PROFILE_DEVICE_TYPE_significant,anomaly_PROFILE_DEVICE_TYPE_significant,ml_anomaly_PROFILE_KINOPOISK_significant,z_anomaly_PROFILE_KINOPOISK_significant,anomaly_PROFILE_KINOPOISK_significant,ml_anomaly_REGION_FILIAL_significant,z_anomaly_REGION_FILIAL_significant,anomaly_REGION_FILIAL_significant,ml_anomaly_SURVEY_AGE_GROUP_significant,z_anomaly_SURVEY_AGE_GROUP_significant,anomaly_SURVEY_AGE_GROUP_significant,ml_anomaly_SURVEY_ARPU_GROUP_significant,z_anomaly_SURVEY_ARPU_GROUP_significant,anomaly_SURVEY_ARPU_GROUP_significant,ml_anomaly_SURVEY_CITY_SIZE_significant,z_anomaly_SURVEY_CITY_SIZE_significant,anomaly_SURVEY_CITY_SIZE_significant,ml_anomaly_SURVEY_GENDER_significant,z_anomaly_SURVEY_GENDER_significant,anomaly_SURVEY_GENDER_significant,ml_anomaly_SURVEY_OPERATOR_AGE_GROUP_significant,z_anomaly_SURVEY_OPERATOR_AGE_GROUP_significant,anomaly_SURVEY_OPERATOR_AGE_GROUP_significant
2023-02-14,-0.046844093456548976,16,-0.18089388163577239,9.0,False,False,a. <100 MB,False,False,False,False,False,False,False,False,False,До 15 дней,False,False,False,False,False,False,False,False,False,False,>99.5%,False,False,False,False,False,False,False,False,False,False,False,False,False,False,СНГ,Включайся!,False,Управляй!+ 2.0,False,False,False,False,False,Прочее,False,False,False,iOS,False,False,10-25 тыс. руб.,False,LAPTOP,False,False,False,False,False,False,False,False,55,False,False,False,False,False,False,False,False,False,False,False,55,False,False
2023-02-15,-0.25293109424376925,10,-0.20608700078722028,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5-24 часа,False,False,False,False,False,5...10 Mbps,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Все включено,False,False,Включайся! - Линейка 2 Огненный щит,False,False,False,False,False,91-180 дней,False,False,Прочее,False,False,Нет данных,False,False,NETWORK DEVICE,False,False,100MB - 1GB,False,False,Кавказский филиал,False,False,55,False,False,False,False,False,False,False,False,False,False,False,55,False,False
2023-02-16,-0.20155544382939006,19,0.05137565041437919,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Более 24 часов,False,False,False,False,False,False,False,False,False,False,False,>99.5%,<98%,False,False,False,False,False,False,False,False,False,False,Персональные,False,False,Управляй!+ 2.0,МегаФон - Линейка 3.1,False,False,False,False,91-180 дней,False,False,False,False,False,False,False,False,UNDEFINED,False,False,False,False,False,False,False,False,35-44,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-02-17,0.036829649807131784,16,0.23838509363652183,12.0,False,False,c. 80-90%,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2...5 Mbps,False,False,False,False,>99.5%,False,False,False,False,False,False,False,False,False,False,False,Агентский конвергент,False,False,Включайся! - Линейка 2 Огненный щит,False,False,False,False,False,False,False,False,False,False,False,False,False,False,SMARTPHONE,False,False,Более 1GB,False,False,Столичный филиал,False,False,55,False,False,False,False,False,False,False,False,False,False,False,18-24,False,False
2023-02-18,-0.11044931485544351,20,-0.14727896466257528,8.0,3.0,False,c. 80-90%,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Все включено,False,False,Включайся! - Линейка 2 Огненный щит,Тарифные планы FMC - Объединяй 6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,NETWORK DEVICE,False,False,False,Более 1GB,False,False,False,False,55,False,False,False,False,False,False,False,False,False,False,False,55,False,False
2023-02-19,0.15923743892263004,26,0.26968675377807355,11.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,>10 Mbps,False,False,False,False,False,False,False,False,False,False,False,False,False,Ева Volte,False,False,Все включено,False,False,Управляй!+ 2.0,Тарифные планы FMC - Объединяй 1.0,False,False,False,False,False,False,False,False,False,False,До 10 тыс. руб.,False,False,PHONE,PHONE,PHONE,False,False,False,Кавказский филиал,False,False,55,False,False,False,False,False,False,Большой,False,False,False,False,55,False,False
2023-02-20,0.1665711589475306,19,0.00733372002490057,12.0,11.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Внутрисетевые,Агентский конвергент,False,Включайся! - Линейка 2 Огненный щит,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USB MODEM,False,False,False,False,False,Сибирский филиал,False,False,45-54,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-02-21,0.30112722149760357,16,0.13455606255007296,12.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5-24 часа,False,False,False,False,False,False,False,False,False,False,False,False,False,False,До 80%,False,False,False,False,False,False,False,False,Внутрисетевые,False,False,Включайся! - Линейка 2 Огненный щит,False,False,False,False,False,False,False,False,False,False,False,False,False,False,NETWORK DEVICE,False,False,False,False,False,Поволжский филиал,Сибирский филиал,False,55,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-02-22,-0.4033031085279831,9,-0.7044303300255867,9.0,False,False,b. <80%,False,False,5...20%,False,False,Более 80%,Менее 80%,False,Более 15 дней,False,False,Более 24 часов,1-5 часов,False,20...80%,False,False,5...10 Mbps,False,False,>99.5%,False,False,<98%,False,False,До 80%,False,False,Есть,False,False,Ева Volte,False,False,Внутрисетевые,False,False,Управляй!+ 2.0,False,False,До 40 руб,До 40 руб,До 40 руб,91-180 дней,False,False,Android,Android,Android,Нет данных,False,False,SMARTPHONE,False,False,До 100MB,Нет,False,Столичный филиал,False,False,55+,False,False,Средний,False,False,Большой,False,False,Муж,Жен,False,55+,55+,55+
2023-02-23,-0.025998979423765597,12,0.3773041291042175,12.0,False,False,b. <80%,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5...10 Mbps,5...10 Mbps,5...10 Mbps,<98%,False,False,>99.5%,False,False,False,False,False,False,False,False,Ева+,False,False,Прочие,СНГ,False,Управляй!+ 2.0,False,False,До 40 руб,False,False,181-366 дней,False,False,iOS,False,False,25-50 тыс. руб.,False,False,DATA CARD,False,False,До 100MB,False,False,Дальневосточный филиал,Центральный филиал,False,55+,False,False,Низкий,False,False,False,False,False,Муж,False,False,18-24,55,False
2023-02-24,-0.10992521758301903,18,-0.08392623815925343,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,<2 Mbps,False,<98%,<98%,<98%,False,False,False,False,False,False,False,False,False,False,False,False,Агентский конвергент,False,False,Управляй!+ 2.0,Без переплат - Линейка 2.0,False,False,False,False,91-180 дней,False,False,False,False,False,False,False,False,UNDEFINED,ROUTER,False,False,False,False,False,Дальневосточный филиал,False,55,False,False,False,False,False,False,False,False,False,False,False,18-24,False,False
2023-02-25,-0.060811988238758496,17,0.04911322934426053,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Более 80%,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Без переплат,False,False,Управляй!+ 2.0,Твой интернет - линейка 2019,False,False,False,False,False,False,False,False,False,False,False,False,False,UNDEFINED,False,False,False,Более 1GB,False,Дальневосточный филиал,False,False,35-44,False,False,False,False,False,False,False,False,False,False,False,55,False,False
2023-02-26,-0.011446907126376249,13,0.04936508111238225,14.0,False,False,c. 80-90%,False,False,False,False,False,False,False,False,False,False,False,5-24 часа,False,False,Более 80%,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Внутрисетевые,False,False,Управляй!+ 2.0,False,False,False,False,False,Прочее,False,False,False,False,False,False,False,False,LAPTOP,False,False,False,False,False,Кавказский филиал,False,False,45-54,False,False,False,False,False,False,False,False,False,False,False,35-44,False,False
2023-02-27,-0.1372020206125473,9,-0.12575511348617105,9.0,False,False,False,False,False,False,False,False,Менее 80%,False,False,False,False,False,1-5 часов,False,False,20...80%,False,False,5...10 Mbps,False,False,Прочее,False,False,<98%,False,False,False,False,False,False,False,False,False,False,False,Внутрисетевые,False,False,Включайся! - Линейка 2 Огненный щит,Тёплый приём - линейка 4.2,False,False,False,False,31-90 дней,False,False,False,False,False,Нет данных,False,False,SMARTPHONE,False,False,False,False,False,Дальневосточный филиал,False,False,55,False,False,False,False,False,False,False,False,False,False,False,55,False,False
2023-02-28,-0.1432245757764969,9,-0.006022555163949589,12.0,False,False,d. >90%,False,False,False,Менее 5%,False,False,False,False,False,False,False,5-24 часа,False,False,False,False,False,2...5 Mbps,>10 Mbps,False,False,False,False,98..99.5%,False,False,False,False,False,Нет,False,False,False,False,False,Все включено,False,False,Управляй!+ 2.0,False,False,False,False,False,Прочее,False,False,False,False,False,False,False,False,SMARTPHONE,False,False,False,False,False,Северо-Западный филиал,False,False,55+,25-34,False,False,False,False,False,False,False,False,False,False,45-54,False,False
2023-03-01,0.10178098924358013,13,0.24500556502007703,12.0,1.0,False,False,False,False,False,False,False,False,False,False,Более 15 дней,Более 15 дней,Более 15 дней,False,False,False,False,False,False,False,False,False,Прочее,>99.5%,False,False,False,False,False,Более 80%,False,Нет,False,False,False,Ева МЛК,False,СНГ,False,False,Управляй!+ 2.0,False,False,Более 40 руб,False,False,Более 366 дней,Более 366 дней,Более 366 дней,False,False,False,False,False,False,PHONE,False,False,False,100MB - 1GB,False,Поволжский филиал,False,False,55+,False,False,False,False,False,Малый,Малый,Малый,False,False,False,18-24,55+,False
2023-03-02,0.19004951428624528,16,0.08826852504266515,12.0,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Прочие,False,False,Управляй!+ 2.0,CVM - 28 дней,False,False,False,False,False,False,False,False,False,False,False,False,False,SMARTPHONE,False,False,False,False,False,Кавказский филиал,False,False,55,False,False,False,False,False,False,False,False,False,False,False,55,False,False
